"Id","SalePrice"
2906,196145.950166667
2907,114743.518466667
2908,128598.1438
2909,147770.3103
2910,84236.7611666667
2911,87068.8991333333
2912,154099.656833333
2913,88890.4514666667
2914,84896.1227666667
2915,86852.0765
2916,87509.1785
2917,158776.4839
2918,118217.974266667
2919,205865.750966667
